[ 2886820ms] [WARNING] [.WebGL-0x34bc066aaa00] GL_INVALID_OPERATION: glBlitFramebuffer: Read and write depth stencil attachments cannot be the same image. @ http://localhost:5173/:0
[ 2886871ms] [WARNING] [.WebGL-0x34bc066aaa00] GL_INVALID_OPERATION: glBlitFramebuffer: Read and write depth stencil attachments cannot be the same image. @ http://localhost:5173/:0
[ 2886922ms] [WARNING] [.WebGL-0x34bc066aaa00] GL_INVALID_OPERATION: glBlitFramebuffer: Read and write depth stencil attachments cannot be the same image. @ http://localhost:5173/:0
[ 2886974ms] [WARNING] [.WebGL-0x34bc066aaa00] GL_INVALID_OPERATION: glBlitFramebuffer: Read and write depth stencil attachments cannot be the same image. @ http://localhost:5173/:0
[ 2887027ms] [WARNING] [.WebGL-0x34bc066aaa00] GL_INVALID_OPERATION: glBlitFramebuffer: Read and write depth stencil attachments cannot be the same image. @ http://localhost:5173/:0
[ 2887079ms] [WARNING] [.WebGL-0x34bc066aaa00] GL_INVALID_OPERATION: glBlitFramebuffer: Read and write depth stencil attachments cannot be the same image. @ http://localhost:5173/:0
[ 2887132ms] [WARNING] [.WebGL-0x34bc066aaa00] GL_INVALID_OPERATION: glBlitFramebuffer: Read and write depth stencil attachments cannot be the same image. @ http://localhost:5173/:0
[ 2887184ms] [WARNING] [.WebGL-0x34bc066aaa00] GL_INVALID_OPERATION: glBlitFramebuffer: Read and write depth stencil attachments cannot be the same image. @ http://localhost:5173/:0
[ 2887238ms] [WARNING] [.WebGL-0x34bc066aaa00] GL_INVALID_OPERATION: glBlitFramebuffer: Read and write depth stencil attachments cannot be the same image. @ http://localhost:5173/:0
[ 2887290ms] [WARNING] [.WebGL-0x34bc066aaa00] GL_INVALID_OPERATION: glBlitFramebuffer: Read and write depth stencil attachments cannot be the same image. @ http://localhost:5173/:0
[ 2887341ms] [WARNING] [.WebGL-0x34bc066aaa00] GL_INVALID_OPERATION: glBlitFramebuffer: Read and write depth stencil attachments cannot be the same image. @ http://localhost:5173/:0
[ 2887390ms] [WARNING] [.WebGL-0x34bc066aaa00] GL_INVALID_OPERATION: glBlitFramebuffer: Read and write depth stencil attachments cannot be the same image. @ http://localhost:5173/:0
[ 2887441ms] [WARNING] [.WebGL-0x34bc066aaa00] GL_INVALID_OPERATION: glBlitFramebuffer: Read and write depth stencil attachments cannot be the same image. @ http://localhost:5173/:0
[ 2887492ms] [WARNING] [.WebGL-0x34bc066aaa00] GL_INVALID_OPERATION: glBlitFramebuffer: Read and write depth stencil attachments cannot be the same image. @ http://localhost:5173/:0
[ 2887545ms] [WARNING] [.WebGL-0x34bc066aaa00] GL_INVALID_OPERATION: glBlitFramebuffer: Read and write depth stencil attachments cannot be the same image. @ http://localhost:5173/:0
[ 2887598ms] [WARNING] [.WebGL-0x34bc066aaa00] GL_INVALID_OPERATION: glBlitFramebuffer: Read and write depth stencil attachments cannot be the same image. @ http://localhost:5173/:0
[ 2887649ms] [WARNING] [.WebGL-0x34bc066aaa00] GL_INVALID_OPERATION: glBlitFramebuffer: Read and write depth stencil attachments cannot be the same image. @ http://localhost:5173/:0
[ 2887699ms] [WARNING] [.WebGL-0x34bc066aaa00] GL_INVALID_OPERATION: glBlitFramebuffer: Read and write depth stencil attachments cannot be the same image. @ http://localhost:5173/:0
[ 2887753ms] [WARNING] [.WebGL-0x34bc066aaa00] GL_INVALID_OPERATION: glBlitFramebuffer: Read and write depth stencil attachments cannot be the same image. @ http://localhost:5173/:0
[ 2887801ms] [WARNING] [.WebGL-0x34bc066aaa00] GL_INVALID_OPERATION: glBlitFramebuffer: Read and write depth stencil attachments cannot be the same image. @ http://localhost:5173/:0
[ 2887852ms] [WARNING] [.WebGL-0x34bc066aaa00] GL_INVALID_OPERATION: glBlitFramebuffer: Read and write depth stencil attachments cannot be the same image. @ http://localhost:5173/:0
[ 2887899ms] [WARNING] [.WebGL-0x34bc066aaa00] GL_INVALID_OPERATION: glBlitFramebuffer: Read and write depth stencil attachments cannot be the same image. @ http://localhost:5173/:0
[ 2887950ms] [WARNING] [.WebGL-0x34bc066aaa00] GL_INVALID_OPERATION: glBlitFramebuffer: Read and write depth stencil attachments cannot be the same image. @ http://localhost:5173/:0
[ 2888000ms] [WARNING] [.WebGL-0x34bc066aaa00] GL_INVALID_OPERATION: glBlitFramebuffer: Read and write depth stencil attachments cannot be the same image. @ http://localhost:5173/:0
[ 2888050ms] [WARNING] [.WebGL-0x34bc066aaa00] GL_INVALID_OPERATION: glBlitFramebuffer: Read and write depth stencil attachments cannot be the same image. @ http://localhost:5173/:0
[ 2888101ms] [WARNING] [.WebGL-0x34bc066aaa00] GL_INVALID_OPERATION: glBlitFramebuffer: Read and write depth stencil attachments cannot be the same image. @ http://localhost:5173/:0
[ 2888156ms] [WARNING] [.WebGL-0x34bc066aaa00] GL_INVALID_OPERATION: glBlitFramebuffer: Read and write depth stencil attachments cannot be the same image. @ http://localhost:5173/:0
[ 2888212ms] [WARNING] [.WebGL-0x34bc066aaa00] GL_INVALID_OPERATION: glBlitFramebuffer: Read and write depth stencil attachments cannot be the same image. @ http://localhost:5173/:0
[ 2888266ms] [WARNING] [.WebGL-0x34bc066aaa00] GL_INVALID_OPERATION: glBlitFramebuffer: Read and write depth stencil attachments cannot be the same image. @ http://localhost:5173/:0
[ 2888318ms] [WARNING] [.WebGL-0x34bc066aaa00] GL_INVALID_OPERATION: glBlitFramebuffer: Read and write depth stencil attachments cannot be the same image. @ http://localhost:5173/:0
[ 2888371ms] [WARNING] [.WebGL-0x34bc066aaa00] GL_INVALID_OPERATION: glBlitFramebuffer: Read and write depth stencil attachments cannot be the same image. @ http://localhost:5173/:0
[ 2888422ms] [WARNING] [.WebGL-0x34bc066aaa00] GL_INVALID_OPERATION: glBlitFramebuffer: Read and write depth stencil attachments cannot be the same image. @ http://localhost:5173/:0
[ 2888472ms] [WARNING] [.WebGL-0x34bc066aaa00] GL_INVALID_OPERATION: glBlitFramebuffer: Read and write depth stencil attachments cannot be the same image. @ http://localhost:5173/:0
[ 2888523ms] [WARNING] [.WebGL-0x34bc066aaa00] GL_INVALID_OPERATION: glBlitFramebuffer: Read and write depth stencil attachments cannot be the same image. @ http://localhost:5173/:0
[ 2888572ms] [WARNING] [.WebGL-0x34bc066aaa00] GL_INVALID_OPERATION: glBlitFramebuffer: Read and write depth stencil attachments cannot be the same image. @ http://localhost:5173/:0
[ 2888622ms] [WARNING] [.WebGL-0x34bc066aaa00] GL_INVALID_OPERATION: glBlitFramebuffer: Read and write depth stencil attachments cannot be the same image. @ http://localhost:5173/:0
[ 2888673ms] [WARNING] [.WebGL-0x34bc066aaa00] GL_INVALID_OPERATION: glBlitFramebuffer: Read and write depth stencil attachments cannot be the same image. @ http://localhost:5173/:0
[ 2888725ms] [WARNING] [.WebGL-0x34bc066aaa00] GL_INVALID_OPERATION: glBlitFramebuffer: Read and write depth stencil attachments cannot be the same image. @ http://localhost:5173/:0
[ 2888780ms] [WARNING] [.WebGL-0x34bc066aaa00] GL_INVALID_OPERATION: glBlitFramebuffer: Read and write depth stencil attachments cannot be the same image. @ http://localhost:5173/:0
[ 2888836ms] [WARNING] [.WebGL-0x34bc066aaa00] GL_INVALID_OPERATION: glBlitFramebuffer: Read and write depth stencil attachments cannot be the same image. @ http://localhost:5173/:0
[ 2888888ms] [WARNING] [.WebGL-0x34bc066aaa00] GL_INVALID_OPERATION: glBlitFramebuffer: Read and write depth stencil attachments cannot be the same image. @ http://localhost:5173/:0
[ 2888939ms] [WARNING] [.WebGL-0x34bc066aaa00] GL_INVALID_OPERATION: glBlitFramebuffer: Read and write depth stencil attachments cannot be the same image. @ http://localhost:5173/:0
[ 2888991ms] [WARNING] [.WebGL-0x34bc066aaa00] GL_INVALID_OPERATION: glBlitFramebuffer: Read and write depth stencil attachments cannot be the same image. @ http://localhost:5173/:0
[ 2889045ms] [WARNING] [.WebGL-0x34bc066aaa00] GL_INVALID_OPERATION: glBlitFramebuffer: Read and write depth stencil attachments cannot be the same image. @ http://localhost:5173/:0
[ 2889096ms] [WARNING] [.WebGL-0x34bc066aaa00] GL_INVALID_OPERATION: glBlitFramebuffer: Read and write depth stencil attachments cannot be the same image. @ http://localhost:5173/:0
[ 2889147ms] [WARNING] [.WebGL-0x34bc066aaa00] GL_INVALID_OPERATION: glBlitFramebuffer: Read and write depth stencil attachments cannot be the same image. @ http://localhost:5173/:0
[ 2889199ms] [WARNING] [.WebGL-0x34bc066aaa00] GL_INVALID_OPERATION: glBlitFramebuffer: Read and write depth stencil attachments cannot be the same image. @ http://localhost:5173/:0
[ 2889249ms] [WARNING] [.WebGL-0x34bc066aaa00] GL_INVALID_OPERATION: glBlitFramebuffer: Read and write depth stencil attachments cannot be the same image. @ http://localhost:5173/:0
[ 2889297ms] [WARNING] [.WebGL-0x34bc066aaa00] GL_INVALID_OPERATION: glBlitFramebuffer: Read and write depth stencil attachments cannot be the same image. @ http://localhost:5173/:0
[ 2889344ms] [WARNING] [.WebGL-0x34bc066aaa00] GL_INVALID_OPERATION: glBlitFramebuffer: Read and write depth stencil attachments cannot be the same image. @ http://localhost:5173/:0
[ 2889392ms] [WARNING] [.WebGL-0x34bc066aaa00] GL_INVALID_OPERATION: glBlitFramebuffer: Read and write depth stencil attachments cannot be the same image. @ http://localhost:5173/:0
[ 2889441ms] [WARNING] [.WebGL-0x34bc066aaa00] GL_INVALID_OPERATION: glBlitFramebuffer: Read and write depth stencil attachments cannot be the same image. @ http://localhost:5173/:0
[ 2889489ms] [WARNING] [.WebGL-0x34bc066aaa00] GL_INVALID_OPERATION: glBlitFramebuffer: Read and write depth stencil attachments cannot be the same image. @ http://localhost:5173/:0
[ 2889540ms] [WARNING] [.WebGL-0x34bc066aaa00] GL_INVALID_OPERATION: glBlitFramebuffer: Read and write depth stencil attachments cannot be the same image. @ http://localhost:5173/:0
[ 2889591ms] [WARNING] [.WebGL-0x34bc066aaa00] GL_INVALID_OPERATION: glBlitFramebuffer: Read and write depth stencil attachments cannot be the same image. @ http://localhost:5173/:0
[ 2889641ms] [WARNING] [.WebGL-0x34bc066aaa00] GL_INVALID_OPERATION: glBlitFramebuffer: Read and write depth stencil attachments cannot be the same image. @ http://localhost:5173/:0
[ 2889692ms] [WARNING] [.WebGL-0x34bc066aaa00] GL_INVALID_OPERATION: glBlitFramebuffer: Read and write depth stencil attachments cannot be the same image. @ http://localhost:5173/:0
[ 2889747ms] [WARNING] [.WebGL-0x34bc066aaa00] GL_INVALID_OPERATION: glBlitFramebuffer: Read and write depth stencil attachments cannot be the same image. @ http://localhost:5173/:0
[ 2889798ms] [WARNING] [.WebGL-0x34bc066aaa00] GL_INVALID_OPERATION: glBlitFramebuffer: Read and write depth stencil attachments cannot be the same image. @ http://localhost:5173/:0
[ 2889849ms] [WARNING] [.WebGL-0x34bc066aaa00] GL_INVALID_OPERATION: glBlitFramebuffer: Read and write depth stencil attachments cannot be the same image. @ http://localhost:5173/:0
[ 2889900ms] [WARNING] [.WebGL-0x34bc066aaa00] GL_INVALID_OPERATION: glBlitFramebuffer: Read and write depth stencil attachments cannot be the same image. @ http://localhost:5173/:0
[ 2889953ms] [WARNING] [.WebGL-0x34bc066aaa00] GL_INVALID_OPERATION: glBlitFramebuffer: Read and write depth stencil attachments cannot be the same image. @ http://localhost:5173/:0
[ 2890004ms] [WARNING] [.WebGL-0x34bc066aaa00] GL_INVALID_OPERATION: glBlitFramebuffer: Read and write depth stencil attachments cannot be the same image. @ http://localhost:5173/:0
[ 2890054ms] [WARNING] [.WebGL-0x34bc066aaa00] GL_INVALID_OPERATION: glBlitFramebuffer: Read and write depth stencil attachments cannot be the same image. @ http://localhost:5173/:0
[ 2890103ms] [WARNING] [.WebGL-0x34bc066aaa00] GL_INVALID_OPERATION: glBlitFramebuffer: Read and write depth stencil attachments cannot be the same image. @ http://localhost:5173/:0
[ 2890154ms] [WARNING] [.WebGL-0x34bc066aaa00] GL_INVALID_OPERATION: glBlitFramebuffer: Read and write depth stencil attachments cannot be the same image. @ http://localhost:5173/:0
[ 2890206ms] [WARNING] [.WebGL-0x34bc066aaa00] GL_INVALID_OPERATION: glBlitFramebuffer: Read and write depth stencil attachments cannot be the same image. @ http://localhost:5173/:0
[ 2890258ms] [WARNING] [.WebGL-0x34bc066aaa00] GL_INVALID_OPERATION: glBlitFramebuffer: Read and write depth stencil attachments cannot be the same image. @ http://localhost:5173/:0
[ 2890311ms] [WARNING] [.WebGL-0x34bc066aaa00] GL_INVALID_OPERATION: glBlitFramebuffer: Read and write depth stencil attachments cannot be the same image. @ http://localhost:5173/:0
[ 2890364ms] [WARNING] [.WebGL-0x34bc066aaa00] GL_INVALID_OPERATION: glBlitFramebuffer: Read and write depth stencil attachments cannot be the same image. @ http://localhost:5173/:0
[ 2890415ms] [WARNING] [.WebGL-0x34bc066aaa00] GL_INVALID_OPERATION: glBlitFramebuffer: Read and write depth stencil attachments cannot be the same image. @ http://localhost:5173/:0
[ 2890466ms] [WARNING] [.WebGL-0x34bc066aaa00] GL_INVALID_OPERATION: glBlitFramebuffer: Read and write depth stencil attachments cannot be the same image. @ http://localhost:5173/:0
[ 2890517ms] [WARNING] [.WebGL-0x34bc066aaa00] GL_INVALID_OPERATION: glBlitFramebuffer: Read and write depth stencil attachments cannot be the same image. @ http://localhost:5173/:0
[ 2890566ms] [WARNING] [.WebGL-0x34bc066aaa00] GL_INVALID_OPERATION: glBlitFramebuffer: Read and write depth stencil attachments cannot be the same image. @ http://localhost:5173/:0
[ 2890617ms] [WARNING] [.WebGL-0x34bc066aaa00] GL_INVALID_OPERATION: glBlitFramebuffer: Read and write depth stencil attachments cannot be the same image. @ http://localhost:5173/:0
[ 2890669ms] [WARNING] [.WebGL-0x34bc066aaa00] GL_INVALID_OPERATION: glBlitFramebuffer: Read and write depth stencil attachments cannot be the same image. @ http://localhost:5173/:0
[ 2890719ms] [WARNING] [.WebGL-0x34bc066aaa00] GL_INVALID_OPERATION: glBlitFramebuffer: Read and write depth stencil attachments cannot be the same image. @ http://localhost:5173/:0
[ 2890768ms] [WARNING] [.WebGL-0x34bc066aaa00] GL_INVALID_OPERATION: glBlitFramebuffer: Read and write depth stencil attachments cannot be the same image. @ http://localhost:5173/:0
[ 2890820ms] [WARNING] [.WebGL-0x34bc066aaa00] GL_INVALID_OPERATION: glBlitFramebuffer: Read and write depth stencil attachments cannot be the same image. @ http://localhost:5173/:0
[ 2890872ms] [WARNING] [.WebGL-0x34bc066aaa00] GL_INVALID_OPERATION: glBlitFramebuffer: Read and write depth stencil attachments cannot be the same image. @ http://localhost:5173/:0
[ 2890922ms] [WARNING] [.WebGL-0x34bc066aaa00] GL_INVALID_OPERATION: glBlitFramebuffer: Read and write depth stencil attachments cannot be the same image. @ http://localhost:5173/:0
[ 2890972ms] [WARNING] [.WebGL-0x34bc066aaa00] GL_INVALID_OPERATION: glBlitFramebuffer: Read and write depth stencil attachments cannot be the same image. @ http://localhost:5173/:0
[ 2891021ms] [WARNING] [.WebGL-0x34bc066aaa00] GL_INVALID_OPERATION: glBlitFramebuffer: Read and write depth stencil attachments cannot be the same image. @ http://localhost:5173/:0
[ 2891069ms] [WARNING] [.WebGL-0x34bc066aaa00] GL_INVALID_OPERATION: glBlitFramebuffer: Read and write depth stencil attachments cannot be the same image. @ http://localhost:5173/:0
[ 2891121ms] [WARNING] [.WebGL-0x34bc066aaa00] GL_INVALID_OPERATION: glBlitFramebuffer: Read and write depth stencil attachments cannot be the same image. @ http://localhost:5173/:0
[ 2891174ms] [WARNING] [.WebGL-0x34bc066aaa00] GL_INVALID_OPERATION: glBlitFramebuffer: Read and write depth stencil attachments cannot be the same image. @ http://localhost:5173/:0
[ 2891226ms] [WARNING] [.WebGL-0x34bc066aaa00] GL_INVALID_OPERATION: glBlitFramebuffer: Read and write depth stencil attachments cannot be the same image. @ http://localhost:5173/:0
[ 2891279ms] [WARNING] [.WebGL-0x34bc066aaa00] GL_INVALID_OPERATION: glBlitFramebuffer: Read and write depth stencil attachments cannot be the same image. @ http://localhost:5173/:0
[ 2891330ms] [WARNING] [.WebGL-0x34bc066aaa00] GL_INVALID_OPERATION: glBlitFramebuffer: Read and write depth stencil attachments cannot be the same image. @ http://localhost:5173/:0
[ 2891382ms] [WARNING] [.WebGL-0x34bc066aaa00] GL_INVALID_OPERATION: glBlitFramebuffer: Read and write depth stencil attachments cannot be the same image. @ http://localhost:5173/:0
[ 2891432ms] [WARNING] [.WebGL-0x34bc066aaa00] GL_INVALID_OPERATION: glBlitFramebuffer: Read and write depth stencil attachments cannot be the same image. @ http://localhost:5173/:0
[ 2891483ms] [WARNING] [.WebGL-0x34bc066aaa00] GL_INVALID_OPERATION: glBlitFramebuffer: Read and write depth stencil attachments cannot be the same image. @ http://localhost:5173/:0
[ 2891537ms] [WARNING] [.WebGL-0x34bc066aaa00] GL_INVALID_OPERATION: glBlitFramebuffer: Read and write depth stencil attachments cannot be the same image. @ http://localhost:5173/:0
[ 2891588ms] [WARNING] [.WebGL-0x34bc066aaa00] GL_INVALID_OPERATION: glBlitFramebuffer: Read and write depth stencil attachments cannot be the same image. @ http://localhost:5173/:0
[ 2891639ms] [WARNING] [.WebGL-0x34bc066aaa00] GL_INVALID_OPERATION: glBlitFramebuffer: Read and write depth stencil attachments cannot be the same image. @ http://localhost:5173/:0
[ 2891691ms] [WARNING] [.WebGL-0x34bc066aaa00] GL_INVALID_OPERATION: glBlitFramebuffer: Read and write depth stencil attachments cannot be the same image. @ http://localhost:5173/:0
[ 2891740ms] [WARNING] [.WebGL-0x34bc066aaa00] GL_INVALID_OPERATION: glBlitFramebuffer: Read and write depth stencil attachments cannot be the same image. @ http://localhost:5173/:0
[ 2891795ms] [WARNING] [.WebGL-0x34bc066aaa00] GL_INVALID_OPERATION: glBlitFramebuffer: Read and write depth stencil attachments cannot be the same image. @ http://localhost:5173/:0
[ 2891847ms] [WARNING] [.WebGL-0x34bc066aaa00] GL_INVALID_OPERATION: glBlitFramebuffer: Read and write depth stencil attachments cannot be the same image. @ http://localhost:5173/:0
[ 2891897ms] [WARNING] [.WebGL-0x34bc066aaa00] GL_INVALID_OPERATION: glBlitFramebuffer: Read and write depth stencil attachments cannot be the same image. @ http://localhost:5173/:0
[ 2891947ms] [WARNING] [.WebGL-0x34bc066aaa00] GL_INVALID_OPERATION: glBlitFramebuffer: Read and write depth stencil attachments cannot be the same image. @ http://localhost:5173/:0
[ 2891996ms] [WARNING] [.WebGL-0x34bc066aaa00] GL_INVALID_OPERATION: glBlitFramebuffer: Read and write depth stencil attachments cannot be the same image. @ http://localhost:5173/:0
[ 2892047ms] [WARNING] [.WebGL-0x34bc066aaa00] GL_INVALID_OPERATION: glBlitFramebuffer: Read and write depth stencil attachments cannot be the same image. @ http://localhost:5173/:0
[ 2892099ms] [WARNING] [.WebGL-0x34bc066aaa00] GL_INVALID_OPERATION: glBlitFramebuffer: Read and write depth stencil attachments cannot be the same image. @ http://localhost:5173/:0
[ 2892149ms] [WARNING] [.WebGL-0x34bc066aaa00] GL_INVALID_OPERATION: glBlitFramebuffer: Read and write depth stencil attachments cannot be the same image. @ http://localhost:5173/:0
[ 2892198ms] [WARNING] [.WebGL-0x34bc066aaa00] GL_INVALID_OPERATION: glBlitFramebuffer: Read and write depth stencil attachments cannot be the same image. @ http://localhost:5173/:0
[ 2892247ms] [WARNING] [.WebGL-0x34bc066aaa00] GL_INVALID_OPERATION: glBlitFramebuffer: Read and write depth stencil attachments cannot be the same image. @ http://localhost:5173/:0
[ 2892300ms] [WARNING] [.WebGL-0x34bc066aaa00] GL_INVALID_OPERATION: glBlitFramebuffer: Read and write depth stencil attachments cannot be the same image. @ http://localhost:5173/:0
[ 2892345ms] [WARNING] [.WebGL-0x34bc066aaa00] GL_INVALID_OPERATION: glBlitFramebuffer: Read and write depth stencil attachments cannot be the same image. @ http://localhost:5173/:0
[ 2892395ms] [WARNING] [.WebGL-0x34bc066aaa00] GL_INVALID_OPERATION: glBlitFramebuffer: Read and write depth stencil attachments cannot be the same image. @ http://localhost:5173/:0
[ 2892445ms] [WARNING] [.WebGL-0x34bc066aaa00] GL_INVALID_OPERATION: glBlitFramebuffer: Read and write depth stencil attachments cannot be the same image. @ http://localhost:5173/:0
[ 2892497ms] [WARNING] [.WebGL-0x34bc066aaa00] GL_INVALID_OPERATION: glBlitFramebuffer: Read and write depth stencil attachments cannot be the same image. @ http://localhost:5173/:0
[ 2892497ms] [WARNING] WebGL: too many errors, no more errors will be reported to the console for this context. @ http://localhost:5173/:0
[ 3019424ms] [ERROR] Please enable the NormalPass in the EffectComposer in order to use SSAO. @ http://localhost:5173/node_modules/.vite/deps/chunk-XSFUSL6O.js?v=6593f1f4:18177
[ 3019426ms] [ERROR] Please enable the NormalPass in the EffectComposer in order to use SSAO. @ http://localhost:5173/node_modules/.vite/deps/chunk-XSFUSL6O.js?v=6593f1f4:18177
[ 3019790ms] [WARNING] [.WebGL-0x34bc00142c00] GL_INVALID_OPERATION: glBlitFramebuffer: Read and write depth stencil attachments cannot be the same image. @ http://localhost:5173/:0
[ 3019895ms] [WARNING] [.WebGL-0x34bc00142c00] GL_INVALID_OPERATION: glBlitFramebuffer: Read and write depth stencil attachments cannot be the same image. @ http://localhost:5173/:0
[ 3019954ms] [WARNING] [.WebGL-0x34bc00142c00] GL_INVALID_OPERATION: glBlitFramebuffer: Read and write depth stencil attachments cannot be the same image. @ http://localhost:5173/:0
[ 3020003ms] [LOG] THREE.WebGLRenderer: Context Lost. @ http://localhost:5173/node_modules/.vite/deps/chunk-X3OALDEH.js?v=6593f1f4:30481
[ 3020003ms] [WARNING] [.WebGL-0x34bc00142c00] GL_INVALID_OPERATION: glBlitFramebuffer: Read and write depth stencil attachments cannot be the same image. @ http://localhost:5173/:0
[ 3020052ms] [WARNING] [.WebGL-0x34bc00142c00] GL_INVALID_OPERATION: glBlitFramebuffer: Read and write depth stencil attachments cannot be the same image. @ http://localhost:5173/:0
[ 3020102ms] [WARNING] [.WebGL-0x34bc00142c00] GL_INVALID_OPERATION: glBlitFramebuffer: Read and write depth stencil attachments cannot be the same image. @ http://localhost:5173/:0
[ 3020151ms] [WARNING] [.WebGL-0x34bc00142c00] GL_INVALID_OPERATION: glBlitFramebuffer: Read and write depth stencil attachments cannot be the same image. @ http://localhost:5173/:0
[ 3020199ms] [WARNING] [.WebGL-0x34bc00142c00] GL_INVALID_OPERATION: glBlitFramebuffer: Read and write depth stencil attachments cannot be the same image. @ http://localhost:5173/:0
[ 3020247ms] [WARNING] [.WebGL-0x34bc00142c00] GL_INVALID_OPERATION: glBlitFramebuffer: Read and write depth stencil attachments cannot be the same image. @ http://localhost:5173/:0
[ 3020298ms] [WARNING] [.WebGL-0x34bc00142c00] GL_INVALID_OPERATION: glBlitFramebuffer: Read and write depth stencil attachments cannot be the same image. @ http://localhost:5173/:0
[ 3020343ms] [WARNING] [.WebGL-0x34bc00142c00] GL_INVALID_OPERATION: glBlitFramebuffer: Read and write depth stencil attachments cannot be the same image. @ http://localhost:5173/:0
[ 3020383ms] [WARNING] [.WebGL-0x34bc00142c00] GL_INVALID_OPERATION: glBlitFramebuffer: Read and write depth stencil attachments cannot be the same image. @ http://localhost:5173/:0
[ 3020428ms] [WARNING] [.WebGL-0x34bc00142c00] GL_INVALID_OPERATION: glBlitFramebuffer: Read and write depth stencil attachments cannot be the same image. @ http://localhost:5173/:0
[ 3020472ms] [WARNING] [.WebGL-0x34bc00142c00] GL_INVALID_OPERATION: glBlitFramebuffer: Read and write depth stencil attachments cannot be the same image. @ http://localhost:5173/:0
[ 3020515ms] [WARNING] [.WebGL-0x34bc00142c00] GL_INVALID_OPERATION: glBlitFramebuffer: Read and write depth stencil attachments cannot be the same image. @ http://localhost:5173/:0
[ 3020560ms] [WARNING] [.WebGL-0x34bc00142c00] GL_INVALID_OPERATION: glBlitFramebuffer: Read and write depth stencil attachments cannot be the same image. @ http://localhost:5173/:0
[ 3020611ms] [WARNING] [.WebGL-0x34bc00142c00] GL_INVALID_OPERATION: glBlitFramebuffer: Read and write depth stencil attachments cannot be the same image. @ http://localhost:5173/:0
[ 3020662ms] [WARNING] [.WebGL-0x34bc00142c00] GL_INVALID_OPERATION: glBlitFramebuffer: Read and write depth stencil attachments cannot be the same image. @ http://localhost:5173/:0
[ 3020712ms] [WARNING] [.WebGL-0x34bc00142c00] GL_INVALID_OPERATION: glBlitFramebuffer: Read and write depth stencil attachments cannot be the same image. @ http://localhost:5173/:0
[ 3020763ms] [WARNING] [.WebGL-0x34bc00142c00] GL_INVALID_OPERATION: glBlitFramebuffer: Read and write depth stencil attachments cannot be the same image. @ http://localhost:5173/:0
[ 3020815ms] [WARNING] [.WebGL-0x34bc00142c00] GL_INVALID_OPERATION: glBlitFramebuffer: Read and write depth stencil attachments cannot be the same image. @ http://localhost:5173/:0
[ 3020864ms] [WARNING] [.WebGL-0x34bc00142c00] GL_INVALID_OPERATION: glBlitFramebuffer: Read and write depth stencil attachments cannot be the same image. @ http://localhost:5173/:0
[ 3020916ms] [WARNING] [.WebGL-0x34bc00142c00] GL_INVALID_OPERATION: glBlitFramebuffer: Read and write depth stencil attachments cannot be the same image. @ http://localhost:5173/:0
[ 3020968ms] [WARNING] [.WebGL-0x34bc00142c00] GL_INVALID_OPERATION: glBlitFramebuffer: Read and write depth stencil attachments cannot be the same image. @ http://localhost:5173/:0
[ 3021022ms] [WARNING] [.WebGL-0x34bc00142c00] GL_INVALID_OPERATION: glBlitFramebuffer: Read and write depth stencil attachments cannot be the same image. @ http://localhost:5173/:0
[ 3021073ms] [WARNING] [.WebGL-0x34bc00142c00] GL_INVALID_OPERATION: glBlitFramebuffer: Read and write depth stencil attachments cannot be the same image. @ http://localhost:5173/:0
[ 3021126ms] [WARNING] [.WebGL-0x34bc00142c00] GL_INVALID_OPERATION: glBlitFramebuffer: Read and write depth stencil attachments cannot be the same image. @ http://localhost:5173/:0
[ 3021178ms] [WARNING] [.WebGL-0x34bc00142c00] GL_INVALID_OPERATION: glBlitFramebuffer: Read and write depth stencil attachments cannot be the same image. @ http://localhost:5173/:0
[ 3021229ms] [WARNING] [.WebGL-0x34bc00142c00] GL_INVALID_OPERATION: glBlitFramebuffer: Read and write depth stencil attachments cannot be the same image. @ http://localhost:5173/:0
[ 3021282ms] [WARNING] [.WebGL-0x34bc00142c00] GL_INVALID_OPERATION: glBlitFramebuffer: Read and write depth stencil attachments cannot be the same image. @ http://localhost:5173/:0
[ 3021336ms] [WARNING] [.WebGL-0x34bc00142c00] GL_INVALID_OPERATION: glBlitFramebuffer: Read and write depth stencil attachments cannot be the same image. @ http://localhost:5173/:0
[ 3021389ms] [WARNING] [.WebGL-0x34bc00142c00] GL_INVALID_OPERATION: glBlitFramebuffer: Read and write depth stencil attachments cannot be the same image. @ http://localhost:5173/:0
[ 3021442ms] [WARNING] [.WebGL-0x34bc00142c00] GL_INVALID_OPERATION: glBlitFramebuffer: Read and write depth stencil attachments cannot be the same image. @ http://localhost:5173/:0
[ 3021494ms] [WARNING] [.WebGL-0x34bc00142c00] GL_INVALID_OPERATION: glBlitFramebuffer: Read and write depth stencil attachments cannot be the same image. @ http://localhost:5173/:0
[ 3021548ms] [WARNING] [.WebGL-0x34bc00142c00] GL_INVALID_OPERATION: glBlitFramebuffer: Read and write depth stencil attachments cannot be the same image. @ http://localhost:5173/:0
[ 3021601ms] [WARNING] [.WebGL-0x34bc00142c00] GL_INVALID_OPERATION: glBlitFramebuffer: Read and write depth stencil attachments cannot be the same image. @ http://localhost:5173/:0
[ 3021654ms] [WARNING] [.WebGL-0x34bc00142c00] GL_INVALID_OPERATION: glBlitFramebuffer: Read and write depth stencil attachments cannot be the same image. @ http://localhost:5173/:0
